YEAR,SITE,SUBSITE,Unique_Site,CaMPClass1,CaMPClass2,NUTRIENTS_UNCODED_V2,NUTRIENTS_UNCODED_V3,PRIM_CLASS,PRIM_FORM,SEC_CLASS_1,SEC_CLASS_2,SEC_CLASS_3,PERMAFROST,PROV,LATN,Mins,LAT_deg,LAT_Min_round,LONGW,Mins,LONG_deg,LONG_Min_round,ECPROV_UNCODED,ECREGION_UNCODED,WETREGION_UNCODED,PEATDEPTH,IS_PEATDEPTH_EXTENDED,PFUPPER,PFLOWER,IS_PFLOWER_EXTENDED,WTDEPTH,WETTYPE,WETTYPE_UNCODED,NOTES
1983,12,B,1983-12-B,forested,bog,Very poor bog,Oligotrophic ,Bog,Domed,"Edge, margin, or rim",Shrub,Not determined,N,Manitoba,49.4,24,49,24,95.37,22.2,95,22,Boreal,Subhumid Transitional Low Boreal,Low Boreal,370,N,N/D,N/D,N/D,28,1,Bog,
1983,12,C,1983-12-C,forested,bog,Very poor fen ,Oligotrophic ,Fen,Drainage,Open or treeless,Not determined,Not determined,N,Manitoba,49.4,24,49,24,95.37,22.2,95,22,Boreal,Subhumid Transitional Low Boreal,Low Boreal,346,N,N/D,N/D,N/D,16,2,Open fen,
1983,13,A,1983-13-A,forested,bog,Poor fen ,Dystrophic,Fen,Northern ribbed (or string),String,Treed (coniferous),Not determined,N,Manitoba,49.43,25.8,49,26,95.47,28.2,95,28,Boreal,Subhumid Transitional Low Boreal,Low Boreal,170,N,N/D,N/D,N/D,33,4,Treed fen ,
1983,13,B,1983-13-B,forested,bog,Poor fen ,Dystrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,49.43,25.8,49,26,95.47,28.2,95,28,Boreal,Subhumid Transitional Low Boreal,Low Boreal,127,N,N/D,N/D,N/D,-9,2,Open fen,
1983,14,,1983-14-,forested,bog,Not determined,Not determined,Swamp,Stream (spring),Treed (hardwood),Not determined,Not determined,#N/A,Manitoba,49.23,13.8,49,14,95.3,18,95,18,Boreal,Subhumid Transitional Low Boreal,Low Boreal,1,N,N/D,N/D,N/D,32,5,Hardwood swamp,
1983,15,A,1983-15-A,forested,bog,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Shrub,Not determined,N,Manitoba,49.6,36,49,36,96.5,30,96,30,Boreal,Subhumid Low Boreal,Transitional Mid-Boreal,270,N,N/D,N/D,N/D,14,3,Shrubby fen,
1983,15,B,1983-15-B,forested,bog,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,49.6,36,49,36,96.5,30,96,30,Boreal,Subhumid Low Boreal,Transitional Mid-Boreal,247,N,N/D,N/D,N/D,-13,2,Open fen,
1983,15,C,1983-15-C,forested,bog,Poor fen ,Dystrophic,Bog,Domed,"Edge, margin, or rim",Treed (coniferous),Not determined,N,Manitoba,49.6,36,49,36,96.5,30,96,30,Boreal,Subhumid Low Boreal,Transitional Mid-Boreal,255,N,N/D,N/D,N/D,10,1,Bog,
1983,15,D,1983-15-D,forested,bog,Very poor bog,Oligotrophic ,Bog,Domed,Center ,Treed (coniferous),Not determined,#N/A,Manitoba,49.6,36,49,36,96.5,30,96,30,Boreal,Subhumid Low Boreal,Transitional Mid-Boreal,280,N,N/D,N/D,N/D,56,1,Bog,
1983,16,A,1983-16-A,forested,bog,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),String,Shrub,Not determined,N,Manitoba,49.43,25.8,49,26,95.55,33,95,33,Boreal,Subhumid Transitional Low Boreal,Low Boreal,240,N,N/D,N/D,N/D,6,3,Shrubby fen,
1983,16,B,1983-16-B,forested,bog,Moderately rich fen ,Mesotrophic,Fen,Northern ribbed (or string),Flark,Open or treeless,Not determined,N,Manitoba,49.43,25.8,49,26,95.55,33,95,33,Boreal,Subhumid Transitional Low Boreal,Low Boreal,220,N,N/D,N/D,N/D,-20,2,Open fen,
1983,17,,1983-17,forested,bog,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,49.65,39,49,39,95.57,34.2,95,34,Boreal,Subhumid Transitional Low Boreal,Low Boreal,273,N,N/D,N/D,N/D,26,4,Treed fen ,
1983,18,,1983-18-,forested,bog,Not determined,Not determined,Swamp,Basin,Treed (hardwood),Thicket,Not determined,N,Manitoba,50.12,7.2,50,7,95.65,39,95,39,Boreal,Subhumid Transitional Low Boreal,Low Boreal,62,N,N/D,N/D,N/D,2,5,Hardwood swamp,
1983,19,A,1983-19-A,forested,bog,Very poor bog,Oligotrophic ,Bog,Northern plateau,Treed (coniferous),Not determined,Not determined,N,Manitoba,50.07,4.2,50,4,95.55,33,95,33,Boreal,Subhumid Transitional Low Boreal,Low Boreal,245,N,N/D,N/D,N/D,34,1,Bog,
1983,19,B,1983-19-B,forested,bog,Poor fen ,Dystrophic,Fen,Drainage,Treed (coniferous),Not determined,Not determined,N,Manitoba,50.07,4.2,50,4,95.55,33,95,33,Boreal,Subhumid Transitional Low Boreal,Low Boreal,227,N,N/D,N/D,N/D,12,4,Treed fen ,
1983,2,A,1983-2-A,forested,poor fen,Very poor bog,Oligotrophic ,Bog,Northern plateau,Treed (coniferous),Not determined,Not determined,N,Manitoba,49.05,3,49,3,96.02,1.2,96,1,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,169,N,N/D,N/D,N/D,14,6,Conifer swamp,
1983,2,B,1983-2-B,open,rich fen,Not determined,Not determined,Fen,Horizontal,Shrub,Not determined,Not determined,N,Manitoba,49.05,3,49,3,96.02,1.2,96,1,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,148,N,N/D,N/D,N/D,1,3,Shrubby fen,
1983,20,,1983-20-,open,rich fen,Moderately rich swamp ,Mesotrophic,Bog,Flat,Treed (coniferous),Not determined,Not determined,N,Manitoba,50.12,7.2,50,7,95.95,57,95,57,Boreal,Subhumid Transitional Low Boreal,Low Boreal,115,N,N/D,N/D,N/D,28,6,Conifer swamp,
1983,21,,1983-21-,open,rich fen,Very poor bog,Oligotrophic ,Bog,Flat,Treed (coniferous),Not determined,Not determined,N,Manitoba,50.13,7.8,50,8,95.97,58.2,95,58,Boreal,Subhumid Transitional Low Boreal,Low Boreal,195,N,N/D,N/D,N/D,43,6,Conifer swamp,
1983,22,A,1983-22-A,open,rich fen,Moderately rich swamp ,Mesotrophic,Fen,Spring,Treed (coniferous),Not determined,Not determined,N,Manitoba,50.13,7.8,50,8,96.27,16.2,96,16,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,235,N,N/D,N/D,N/D,21,4,Treed fen ,
1983,22,B,1983-22-B,open,rich fen,Not determined,Not determined,Fen,Spring,Open or treeless,Not determined,Not determined,N,Manitoba,50.13,7.8,50,8,96.27,16.2,96,16,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,145,N,N/D,N/D,N/D,-1,2,Open fen,
1983,23,A,1983-23-A,open,rich fen,Very poor bog,Oligotrophic ,Bog,Domed,Treed (coniferous),Not determined,Not determined,N,Manitoba,50.08,4.8,50,5,96.15,9,96,9,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,202,N,N/D,N/D,N/D,48,1,Bog,
1983,23,B,1983-23-B,open,rich fen,Very poor bog,Oligotrophic ,Bog,Domed,Shrub,Not determined,Not determined,N,Manitoba,50.08,4.8,50,5,96.15,9,96,9,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,137,N,N/D,N/D,N/D,70,1,Bog,
1983,24,,1983-24,open,rich fen,Very poor bog,Oligotrophic ,Bog,Flat,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,50.1,6,50,6,95.9,54,95,54,Boreal,Subhumid Transitional Low Boreal,Low Boreal,230,N,N/D,N/D,N/D,50,1,Bog,
1983,25,,1983-25,open,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,50.32,19.2,50,19,95.62,37.2,95,37,Boreal,Subhumid Transitional Low Boreal,Low Boreal,130,N,N/D,N/D,N/D,42,1,Bog,
1983,26,,1983-26,open,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,50.3,18,50,18,95.57,34.2,95,34,Boreal,Subhumid Transitional Low Boreal,Low Boreal,264,N,N/D,N/D,N/D,43,1,Bog,
1983,27,A,1983-27-A,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,N,Manitoba,49.87,52.2,49,52,96.25,15,96,15,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,147,N,N/D,N/D,N/D,32,4,Treed fen ,
1983,27,B,1983-27-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,#N/A,Manitoba,49.87,52.2,49,52,96.25,15,96,15,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,130,N,N/D,N/D,N/D,3,2,Open fen,
1983,28,A,1983-28-A,open,rich fen,Not determined,Not determined,Bog,Domed,Treed (coniferous),"Edge, margin, or rim",Not determined,N,Manitoba,50,0,50,0,96.2,12,96,12,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,305,N,N/D,N/D,N/D,43,1,Bog,
1983,28,B,1983-28-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Drainage,Open or treeless,Not determined,Not determined,N,Manitoba,50,0,50,0,96.2,12,96,12,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,275,N,N/D,N/D,N/D,1,2,Open fen,
1983,28,C,1983-28-C,open,rich fen,Very poor bog,Oligotrophic ,Bog,Domed,Treed (coniferous),Not determined,Not determined,N,Manitoba,50,0,50,0,96.2,12,96,12,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,233,N,N/D,N/D,N/D,65,1,Bog,
1983,29,,1983-29,open,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,50.58,34.8,50,35,95.45,27,95,27,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,597,Y,N/D,N/D,N/D,65,1,Bog,
1983,3,A,1983-3-A,treed,bog,Not determined,Not determined,Fen,Horizontal,Treed (coniferous),Dammed,Not determined,N,Manitoba,49.28,16.8,49,17,95.58,34.8,95,35,Boreal,Subhumid Transitional Low Boreal,Low Boreal,154,N,N/D,N/D,N/D,24,4,Treed fen ,
1983,3,B,1983-3-B,forested,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Drained,Not determined,N,Manitoba,49.28,16.8,49,17,95.58,34.8,95,35,Boreal,Subhumid Transitional Low Boreal,Low Boreal,124,N,N/D,N/D,N/D,14,4,Treed fen ,
1983,30,,1983-30-,forested,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Manitoba,50.53,31.8,50,32,95.47,28.2,95,28,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,476,N,N/D,N/D,N/D,32,1,Bog,
1983,31,A,1983-31-A,forested,rich fen,Moderately rich swamp ,Mesotrophic,Bog,Basin,"Edge, margin, or rim",Treed (coniferous),Not determined,N,Manitoba,50.33,19.8,50,20,95.65,39,95,39,Boreal,Subhumid Transitional Low Boreal,Low Boreal,165,N,N/D,N/D,N/D,66,1,Bog,
1983,31,B,1983-31-B,forested,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Center ,Treed (coniferous),Not determined,N,Manitoba,50.33,19.8,50,20,95.65,39,95,39,Boreal,Subhumid Transitional Low Boreal,Low Boreal,195,N,N/D,N/D,N/D,61,1,Bog,
1983,32,A,1983-32-A,forested,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,N,Manitoba,50.48,28.8,50,29,96.35,21,96,21,Boreal,Subhumid Transitional Low Boreal,Continental Mid-Boreal,120,N,N/D,N/D,N/D,2,4,Treed fen ,
1983,32,B,1983-32-B,forested,rich fen,Not determined,Not determined,Swamp,Flat,Open or treeless,Not determined,Not determined,#N/A,Manitoba,50.48,28.8,50,29,96.35,21,96,21,Boreal,Subhumid Transitional Low Boreal,Continental Mid-Boreal,142,N,N/D,N/D,N/D,1,N/D,N/D,
1983,33,A,1983-33-A,forested,rich fen,Moderately rich swamp ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,N,Manitoba,50.48,28.8,50,29,96.35,21,96,21,Boreal,Subhumid Transitional Low Boreal,Continental Mid-Boreal,191,N,N/D,N/D,N/D,24,6,Conifer swamp,
1983,33,B,1983-33-B,forested,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Shrub,Treed (coniferous),Not determined,N,Manitoba,50.48,28.8,50,29,96.35,21,96,21,Boreal,Subhumid Transitional Low Boreal,Continental Mid-Boreal,174,N,N/D,N/D,N/D,3,4,Treed fen ,
1983,34,,1983-34-,forested,rich fen,Not determined,Not determined,Swamp,Basin,Treed (hardwood),Not determined,Not determined,N,Manitoba,51.07,4.2,51,4,96.28,16.8,96,17,Boreal,Subhumid Transitional Low Boreal,Continental Mid-Boreal,120,N,N/D,N/D,N/D,4,5,Hardwood swamp,
1983,35,,1983-35-,forested,rich fen,Moderately rich swamp ,Mesotrophic,Swamp,Basin,Treed (coniferous),Not determined,Not determined,N,Manitoba,50.98,58.8,50,59,96.23,13.8,96,14,Boreal,Subhumid Transitional Low Boreal,Continental Mid-Boreal,122,N,N/D,N/D,N/D,39,6,Conifer swamp,
1983,36,,1983-36,forested,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,50.43,25.8,50,26,96.47,28.2,96,28,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,261,N,N/D,N/D,N/D,39,1,Bog,
1983,37,,1983-37,forested,rich fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,50.45,27,50,27,96.52,31.2,96,31,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,298,N,N/D,N/D,N/D,23,6,Conifer swamp,
1983,38,,1983-38-,forested,rich fen,Moderately rich swamp ,Mesotrophic,Swamp,Basin,Treed (coniferous),Not determined,Not determined,N,Manitoba,50.45,27,50,27,96.52,31.2,96,31,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,250,N,N/D,N/D,N/D,22,6,Conifer swamp,
1983,39,,1983-39,forested,rich fen,Moderately rich swamp ,Mesotrophic,Swamp,Stream (spring),Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,50.27,16.2,50,16,96.3,18,96,18,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,68,N,N/D,N/D,N/D,22,6,Conifer swamp,
1983,4,,1983-4-,open,poor fen,Very poor bog,Oligotrophic ,Bog,Flat,Treed (coniferous),Not determined,Not determined,N,Manitoba,49.27,16.2,49,16,95.5,30,95,30,Boreal,Subhumid Transitional Low Boreal,Low Boreal,212,N,N/D,N/D,N/D,25,1,Bog,
1983,40,A,1983-40-A,open,poor fen,Moderately rich swamp ,Mesotrophic,Swamp,Stream (spring),Treed (coniferous),Not determined,Not determined,N,Manitoba,50.27,16.2,50,16,96.27,16.2,96,16,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,130,N,N/D,N/D,N/D,34,6,Conifer swamp,
1983,40,B,1983-40-B,open,poor fen,Extremely rich fen ,Macrotrophic,Swamp,Stream (spring),Open or treeless,Not determined,Not determined,N,Manitoba,50.27,16.2,50,16,96.27,16.2,96,16,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,111,N,N/D,N/D,N/D,10,N/D,N/D,
1983,41,,1983-41,open,poor fen,Moderately rich swamp ,Mesotrophic,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,50.38,22.8,50,23,96.03,1.8,96,2,Boreal,Subhumid Transitional Low Boreal,Continental Mid-Boreal,121,N,N/D,N/D,N/D,39,1,Bog,
1983,42,,1983-42,open,poor fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,51.12,7.2,51,7,96.95,57,96,57,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,156,N,N/D,N/D,N/D,22,1,Bog,
1983,43,A,1983-43-A,open,poor fen,Moderately rich swamp ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,N,Manitoba,51.12,7.2,51,7,97.05,3,97,3,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,107,N,N/D,N/D,N/D,N/D,6,Conifer swamp,
1983,43,B,1983-43-B,open,poor fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,N,Manitoba,51.12,7.2,51,7,97.05,3,97,3,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,93,N,N/D,N/D,N/D,47,2,Open fen,
1983,44,A,1983-44-A,open,poor fen,Moderately rich fen ,Mesotrophic,Fen,Drainage,Treed (coniferous),Not determined,Not determined,N,Manitoba,51.23,13.8,51,14,97.32,19.2,97,19,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,180,N,N/D,N/D,N/D,33,4,Treed fen ,
1983,44,B,1983-44-B,open,poor fen,Extremely rich fen ,Macrotrophic,Fen,Drainage,Open or treeless,Not determined,Not determined,N,Manitoba,51.23,13.8,51,14,97.32,19.2,97,19,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,144,N,N/D,N/D,N/D,2,2,Open fen,
1983,45,A,1983-45-A,open,poor fen,Very poor bog,Oligotrophic ,Bog,Northern plateau,Treed (coniferous),Not determined,Not determined,N,Manitoba,51.08,4.8,51,5,97,0,97,0,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,159,N,N/D,N/D,N/D,70,1,Bog,
1983,45,B,1983-45-B,open,poor fen,Moderately rich fen ,Mesotrophic,Bog,Northern plateau,Drainage fen,Open or treeless,Not determined,N,Manitoba,51.08,4.8,51,5,97,0,97,0,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,100,N,N/D,N/D,N/D,13,2,Open fen,
1983,46,,1983-46,open,poor fen,Very poor bog,Oligotrophic ,Bog,Flat,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,51.42,25.2,51,25,96.88,52.8,96,53,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,469,N,N/D,N/D,N/D,73,1,Bog,
1983,47,,1983-47,open,poor fen,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,51.7,42,51,42,96.88,52.8,96,53,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,341,N,N/D,N/D,N/D,53,1,Bog,
1983,48,,1983-48,open,poor fen,Moderately rich fen ,Mesotrophic,Fen,Basin ,Open or treeless,Not determined,Not determined,#N/A,Manitoba,50.78,46.8,50,47,99.98,58.8,99,59,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,133,N,N/D,N/D,N/D,12,2,Open fen,
1983,49,A,1983-49-A,open,poor fen,Moderately rich swamp ,Mesotrophic,Swamp,Peat margin,Treed (coniferous),Not determined,Not determined,N,Manitoba,50.78,46.8,50,47,99.98,58.8,99,59,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,157,N,N/D,N/D,N/D,31,6,Conifer swamp,
1983,49,B,1983-49-B,open,poor fen,Moderately rich fen ,Mesotrophic,Swamp,Peat margin,Shore fen,Open or treeless,Not determined,N,Manitoba,50.78,46.8,50,47,99.98,58.8,99,59,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,269,N,N/D,N/D,N/D,4,N/D,N/D,
1983,5,A,1983-5-A,forested,bog,Very poor bog,Oligotrophic ,Bog,Domed,Treed (coniferous),Center ,Not determined,N,Manitoba,49.43,25.8,49,26,95.4,24,95,24,Boreal,Subhumid Transitional Low Boreal,Low Boreal,215,N,N/D,N/D,N/D,21,1,Bog,
1983,5,B,1983-5-B,open,rich fen,Very poor bog,Oligotrophic ,Bog,Domed,Treed (coniferous),"Edge, margin, or rim",Not determined,N,Manitoba,49.43,25.8,49,26,95.4,24,95,24,Boreal,Subhumid Transitional Low Boreal,Low Boreal,222,N,N/D,N/D,N/D,60,1,Bog,
1983,5,C,1983-5-C,open,bog,Very poor bog,Oligotrophic ,Bog,Domed,Shrub,"Edge, margin, or rim",Not determined,N,Manitoba,49.43,25.8,49,26,95.4,24,95,24,Boreal,Subhumid Transitional Low Boreal,Low Boreal,146,N,N/D,N/D,N/D,22,1,Bog,
1983,50,,1983-50,open,bog,Moderately rich fen ,Mesotrophic,Fen,Basin ,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,51.37,22.2,51,22,100.78,46.8,100,47,Boreal,Subhumid Mid-Boreal,Transitional Mid-Boreal,165,N,N/D,N/D,N/D,14,4,Treed fen ,
1983,51,,1983-51,open,bog,Not determined,Not determined,Fen,Basin ,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,51.63,37.8,51,38,100.77,46.2,100,46,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,303,N,N/D,N/D,N/D,24,4,Treed fen ,
1983,52,,1983-52-,open,bog,Not determined,Not determined,Fen,Basin ,Treed (coniferous),Not determined,Not determined,N,Manitoba,51.95,57,51,57,100.97,58.2,100,58,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,310,N,N/D,N/D,N/D,33,4,Treed fen ,
1983,53,,1983-53,open,bog,Not determined,Not determined,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,52.47,28.2,52,28,101.33,19.8,101,20,Boreal,Subhumid Mid-Boreal,Transitional Mid-Boreal,330,N,N/D,N/D,N/D,45,1,Bog,
1983,54,,1983-54-,open,bog,Not determined,Not determined,Fen,Basin ,Treed (coniferous),Not determined,Not determined,N,Manitoba,52.47,28.2,52,28,101.3,18,101,18,Boreal,Subhumid Mid-Boreal,Transitional Mid-Boreal,210,N,N/D,N/D,N/D,26,4,Treed fen ,
1983,55,,1983-55,open,bog,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,52.53,31.8,52,32,101.22,13.2,101,13,Boreal,Subhumid Mid-Boreal,Transitional Mid-Boreal,304,N,N/D,N/D,N/D,52,1,Bog,
1983,56,,1983-56,open,bog,Not determined,Not determined,Fen,Basin ,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,52.58,34.8,52,35,101.32,19.2,101,19,Boreal,Subhumid Mid-Boreal,Transitional Mid-Boreal,275,N,N/D,N/D,N/D,34,4,Treed fen ,
1983,57,,1983-57,open,bog,Not determined,Not determined,Bog,Basin,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,51.57,34.2,51,34,101.02,1.2,101,1,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,270,N,N/D,N/D,N/D,61,1,Bog,
1983,58,,1983-58,open,bog,Moderately rich fen ,Mesotrophic,Fen,Basin ,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,51.57,34.2,51,34,100.95,57,100,57,Boreal,Subhumid Mid-Boreal,Transitional Mid-Boreal,266,N,N/D,N/D,N/D,29,4,Treed fen ,
1983,59,,1983-59,open,bog,Moderately rich swamp ,Mesotrophic,Fen,Basin ,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,51.85,51,51,51,100.93,55.8,100,56,Boreal,Subhumid Mid-Boreal,Continental Mid-Boreal,355,N,N/D,N/D,N/D,25,4,Treed fen ,
1983,6,,1983-6,open,bog,Not determined,Not determined,Swamp,Stream (spring),Treed (hardwood),Not determined,Not determined,#N/A,Manitoba,49.33,19.8,49,20,95.33,19.8,95,20,Boreal,Subhumid Transitional Low Boreal,Low Boreal,14,N,N/D,N/D,N/D,11,5,Hardwood swamp,
1983,7,,1983-7-,forested,swamp,Moderately rich swamp ,Mesotrophic,Swamp, Peat margin,Treed (coniferous),Not determined,Not determined,N,Manitoba,49.45,27,49,27,95.52,31.2,95,31,Boreal,Subhumid Transitional Low Boreal,Low Boreal,47,N,N/D,N/D,N/D,20,6,Conifer swamp,
1983,8,A,1983-8-A,forested,poor fen,Moderately rich fen ,Mesotrophic,Fen,Basin ,Treed (coniferous),Treed island or island,Not determined,N,Manitoba,49.65,39,49,39,96.32,19.2,96,19,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,249,N,N/D,N/D,N/D,15,4,Treed fen ,
1983,8,B,1983-8-B,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Basin ,Open or treeless,Not determined,Not determined,N,Manitoba,49.65,39,49,39,96.32,19.2,96,19,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,220,N,N/D,N/D,N/D,-5,2,Open fen,
1983,9,,1983-9,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Horizontal,Treed (coniferous),Not determined,Not determined,#N/A,Manitoba,49.65,39,49,39,96.1,6,96,6,Boreal,Subhumid Low Boreal,Continental Mid-Boreal,104,N,N/D,N/D,N/D,10,4,Treed fen ,
1984,1,A,1984-1-A,treed,bog,Very poor bog,Oligotrophic ,Bog,Northern plateau,Treed (coniferous),Not determined,Not determined,N,Saskatchewan,52.85,51,52,51,102.67,40.2,102,40,Boreal,Subhumid Low Boreal,Transitional Mid-Boreal,280,N,N/D,N/D,N/D,33,1,Bog,
1984,1,B,1984-1-B,treed,bog,Poor fen ,Dystrophic,Fen,Horizontal,Open or treeless,Not determined,Not determined,N,Saskatchewan,52.85,51,52,51,102.67,40.2,102,40,Boreal,Subhumid Low Boreal,Transitional Mid-Boreal,205,N,N/D,N/D,N/D,-16,2,Open fen,
1984,10,,1984-10-,treed,bog,Very poor bog,Oligotrophic ,Bog,Basin,Treed (coniferous),Not determined,Not determined,N,Saskatchewan,54.83,49.8,54,50,102.78,46.8,102,47,Boreal,Subhumid High Boreal ,Continental High Boreal,270,Y,N/D,N/D,N/D,21,1,Bog,
1984,11,,1984-11-,open,rich fen,Poor fen ,Dystrophic,Fen,Collapse scar,Shrub,Not determined,Not determined,N,Saskatchewan,55.22,13.2,55,13,102.87,52.2,102,52,Boreal,Subhumid High Boreal ,Continental High Boreal,368,N,N/D,N/D,N/D,17,3,Shrubby fen,
1984,12,,1984-12-,treed,poor fen,Poor fen ,Dystrophic,Fen,Drainage,Shrub,Not determined,Not determined,N,Saskatchewan,55.12,7.2,55,7,102.87,52.2,102,52,Boreal,Subhumid High Boreal ,Continental High Boreal,376,N,N/D,N/D,N/D,36,3,Shrubby fen,
1984,13,,1984-13-,treed,rich fen,Moderately rich fen ,Mesotrophic,Fen,Basin ,Treed (coniferous),Not determined,Not determined,N,Saskatchewan,54.7,42,54,42,102.9,54,102,54,Boreal,Subhumid High Boreal ,Continental High Boreal,136,N,N/D,N/D,N/D,15,4,Treed fen ,
1984,14,,1984-14-,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Drainage,Shrub,Not determined,Not determined,N,Saskatchewan,54.67,40.2,54,40,103.32,19.2,103,19,Boreal,Subhumid Mid-Boreal,Continental High Boreal,399,N,N/D,N/D,N/D,12,3,Shrubby fen,
1984,15,,1984-15,open,rich fen,Moderately rich fen ,Mesotrophic,Fen,Basin ,Treed (coniferous),Not determined,Not determined,#N/A,Saskatchewan,54.88,52.8,54,53,102.77,46.2,102,46,Boreal,Subhumid High Boreal ,Continental High Boreal,435,N,N/D,N/D,N/D,20,4,Treed fen ,
1984,16,,1984-16,treed,rich fen,Not determined,Not determined,Bog,Northern plateau,Treed (coniferous),Not determined,Not determined,#N/A,Saskatchewan,54.87,52.2,54,52,102.4,24,102,24,Boreal,Subhumid High Boreal ,Continental High Boreal,166,N,N/D,N/D,N/D,48,1,Bog,
