YEAR,SITE,SUBSITE,CONCAT,,CaMPTree,CaMPNutrient,CaMP_Class,,SAMPLE,UPPER,THICK,MIDDEPTH,DEPTHCLASS,LOGDEPTH,U_F,POSN,BD,T_ASH,OMD,VP,MATERIAL,PeatMin,PeatC_dens,CONTAMINAT,PH,ECOPROV,ECOREGION,WETREGION,PERMAFROST,MAT,,,forested bog,1,,,,
1983,26,,198326,57,treed,bog,treed bog,0,631,145,15,152.5,11,2.3978952728,U,2,0.129,5.7,0.1216,6,2,Peat,0.064,F,4.7,BO,LBs,BMc,N,2.1,,,,,,,,
1983,26,,198326,57,treed,bog,treed bog,0,632,160,15,167.5,12,2.4849066498,U,2,0.149,9.2,0.1353,8,5,Peat,0.0711,F,4.7,BO,LBs,BMc,N,2.1,,,,,,,,
1983,26,,198326,57,treed,bog,treed bog,0,633,175,11,180.5,13,2.5649493575,U,2,0.201,16.3,0.1682,8,5,Peat,0.0885,F,4.8,BO,LBs,BMc,N,2.1,,,,,,,,
1983,26,,198326,57,treed,bog,treed bog,0,634,186,14,193,13,2.5649493575,U,2,0.214,15.9,0.18,9,7,Peat,0.0946,F,4.8,BO,LBs,BMc,N,2.1,,,,,,,,
1983,26,,198326,57,treed,bog,treed bog,0,635,200,15,207.5,14,2.6390573296,U,2,0.232,17.5,0.1914,9,7,Peat,0.1006,F,5,BO,LBs,BMc,N,2.1,,,,,,,,
1983,26,,198326,57,treed,bog,treed bog,0,636,215,15,222.5,15,2.7080502011,U,2,0.216,18.4,0.1763,9,7,Peat,0.0927,F,5.1,BO,LBs,BMc,N,2.1,,,,,,,,
1983,26,,198326,57,treed,bog,treed bog,0,637,230,13,236.5,16,2.7725887222,U,2,0.224,16.7,0.1866,9,7,Peat,0.0981,F,5.2,BO,LBs,BMc,N,2.1,,,,,,,,
1983,26,,198326,57,treed,bog,treed bog,0,638,243,7,246.5,17,2.8332133441,U,2,0.273,39.4,0.1654,9,7,Peat,0.087,F,5.3,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,1,704,6,24,18,2,0.6931471806,U,1,0.047,4.4,0.0449,2,1,Peat,0.0236,F,4.2,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,705,30,10,35,3,1.0986122887,U,1,0.063,5,0.0599,2,1,Peat,0.0315,F,4.4,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,706,40,5,42.5,3,1.0986122887,F,2,0.117,12,0.103,5,1,Peat,0.0541,F,4.2,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,707,45,25,57.5,4,1.3862943611,U,2,0.113,4,0.1085,5,1,Peat,0.057,F,4.2,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,708,70,15,77.5,6,1.7917594692,U,2,0.099,5.1,0.094,5,2,Peat,0.0494,F,4.2,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,709,85,15,92.5,7,1.9459101491,U,2,0.061,6.6,0.057,3,1,Peat,0.03,F,4.6,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,710,100,15,107.5,8,2.0794415417,U,2,0.102,6.2,0.0957,5,1,Peat,0.0503,F,4.7,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,711,115,15,122.5,9,2.1972245773,U,2,0.117,3.3,0.1131,4,4,Peat,0.0595,F,4.7,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,712,130,15,137.5,10,2.302585093,U,2,0.127,4.5,0.1213,4,5,Peat,0.0638,F,5,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,713,145,15,152.5,11,2.3978952728,U,2,0.121,5.2,0.1147,4,4,Peat,0.0603,F,5.1,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,714,160,15,167.5,12,2.4849066498,U,2,0.133,6.1,0.1249,5,5,Peat,0.0657,F,5.1,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,715,175,15,182.5,13,2.5649493575,U,2,0.123,2.6,0.1198,5,5,Peat,0.063,F,5.1,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,716,190,15,197.5,14,2.6390573296,U,2,0.129,8.3,0.1183,5,5,Peat,0.0622,F,5.3,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,717,205,15,212.5,15,2.7080502011,U,2,0.132,8.6,0.1206,5,5,Peat,0.0634,F,5.3,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,718,220,6,223,15,2.7080502011,U,2,0.156,10.8,0.1392,5,5,Peat,0.0732,F,5.3,BO,LBs,BMc,N,2.1,,,,,,,,
1983,28,C,198328C,58,treed,bog,treed bog,0,719,226,7,229.5,16,2.7725887222,U,2,0.204,27.7,0.1475,9,7,Peat,0.0776,F,5.6,BO,LBs,BMc,N,2.1,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,1,722,0,5,2.5,1,0,U,1,0.037,4.4,0.0354,1,1,Peat,0.0186,F,3.8,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,723,5,25,17.5,2,0.6931471806,U,1,0.045,2.3,0.044,2,1,Peat,0.0231,F,4.2,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,724,30,15,37.5,3,1.0986122887,U,1,0.059,3,0.0572,2,1,Peat,0.0301,F,4.1,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,725,45,8,49,4,1.3862943611,U,1,0.053,7.9,0.0488,2,1,Peat,0.0257,F,4.4,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,726,53,17,61.5,5,1.6094379124,U,2,0.104,14,0.0894,5,1,Peat,0.047,F,4.6,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,727,70,15,77.5,6,1.7917594692,U,2,0.087,6.8,0.0811,5,2,Peat,0.0426,F,4.7,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,728,85,15,92.5,7,1.9459101491,U,2,0.139,6.2,0.1304,5,10,Peat,0.0686,F,5,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,729,100,15,107.5,8,2.0794415417,U,2,0.138,6.6,0.1289,5,10,Peat,0.0678,F,5,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,730,115,15,122.5,9,2.1972245773,U,2,0.125,6.4,0.117,5,10,Peat,0.0615,F,5,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,731,130,15,137.5,10,2.302585093,U,2,0.138,6.4,0.1292,5,10,Peat,0.0679,F,5,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,732,145,15,152.5,11,2.3978952728,U,2,0.151,6.2,0.1416,6,6,Peat,0.0745,F,5,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,733,160,15,167.5,12,2.4849066498,U,2,0.09,5.7,0.0849,6,6,Peat,0.0446,F,5,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,734,175,15,182.5,13,2.5649493575,U,2,0.11,5.4,0.1041,6,10,Peat,0.0547,F,5,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,735,190,23,201.5,14,2.6390573296,U,2,0.113,4.8,0.1076,6,6,Peat,0.0566,F,5,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,736,213,12,219,15,2.7080502011,U,2,0.094,6,0.0884,5,10,Peat,0.0465,F,5.1,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,737,225,15,232.5,16,2.7725887222,U,2,0.116,8,0.1067,5,10,Peat,0.0561,F,5,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,738,240,23,251.5,17,2.8332133441,U,2,0.097,5.1,0.0921,5,6,Peat,0.0484,F,5.3,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,739,263,12,269,18,2.8903717579,U,2,0.087,4.9,0.0827,5,6,Peat,0.0435,F,5.3,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,740,275,15,282.5,19,2.9444389792,U,2,0.105,6,0.0987,6,6,Peat,0.0519,F,5.3,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,741,290,18,299,20,2.9957322736,U,2,0.087,4.6,0.083,6,6,Peat,0.0436,F,5.3,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,742,308,12,314,21,3.0445224377,U,2,0.078,5.5,0.0737,6,6,Peat,0.0388,F,5.3,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,743,320,15,327.5,22,3.0910424534,U,2,0.109,5.3,0.1032,6,6,Peat,0.0543,F,5.3,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,744,335,14,342,23,3.1354942159,U,2,0.102,5.1,0.0968,5,6,Peat,0.0509,F,5.3,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,745,349,16,357,24,3.1780538303,U,2,0.081,5.8,0.0763,5,6,Peat,0.0401,F,5.3,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,746,360,15,367.5,25,3.2188758249,U,2,0.078,6.1,0.0732,5,6,Peat,0.0385,F,5.5,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,747,375,15,382.5,26,3.258096538,U,2,0.097,9.1,0.0882,6,6,Peat,0.0464,F,5.5,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,748,390,15,397.5,27,3.295836866,U,2,0.106,13.2,0.092,6,5,Peat,0.0484,F,5.8,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,749,405,15,412.5,28,3.3322045102,U,2,0.096,20.8,0.076,7,5,Peat,0.04,F,6.2,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,750,420,15,427.5,29,3.36729583,U,2,0.112,25.7,0.0832,7,5,Peat,0.0438,F,6.1,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,751,435,16,443,30,3.4011973817,U,2,0.104,26.6,0.0763,7,5,Peat,0.0401,F,6.2,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,752,451,14,458,31,3.4339872045,U,2,0.093,23.5,0.0711,8,5,Peat,0.0374,F,6.5,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,753,465,15,472.5,32,3.4657359028,U,2,0.095,26.4,0.0699,8,5,Peat,0.0368,F,6.5,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,754,480,13,486.5,33,3.4965075615,U,2,0.115,35.9,0.0737,8,5,Peat,0.0388,F,6.8,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,755,493,17,501.5,34,3.5263605246,U,2,0.122,31.7,0.0833,8,5,Peat,0.0438,F,6.8,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,756,510,18,519,35,3.5553480615,U,2,0.095,31.2,0.0654,8,5,Peat,0.0344,F,7,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,757,528,17,536.5,36,3.5835189385,U,2,0.119,35.1,0.0772,,8,Peat,0.0406,F,7,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,758,545,15,552.5,37,3.6109179126,U,2,0.113,31.7,0.0772,,8,Peat,0.0406,F,7.1,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,759,560,15,567.5,38,3.6375861597,U,2,0.119,37.9,0.0739,,8,Peat,0.0389,F,7.3,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,760,575,15,582.5,39,3.6635616461,U,2,0.145,47.5,0.0761,,8,Peat,0.04,F,7.2,BO,MBs,BMc,N,1.6,,,,,,,,
1983,29,,198329,59,treed,bog,treed bog,0,761,590,7,593.5,40,3.6888794541,U,2,0.129,43.5,0.0729,,8,Peat,0.0383,F,7.1,BO,MBs,BMc,N,1.6,,,,,,,,
1983,31,B,198331B,60,treed,bog,treed bog,1,807,0,6,3,1,0,U,1,0.029,3,0.0281,1,1,Peat,0.0148,F,3.8,BO,LBst,BL,N,2.1,,,,,,,,
1983,31,B,198331B,60,treed,bog,treed bog,0,808,6,24,18,2,0.6931471806,U,1,0.043,3,0.0417,2,1,Peat,0.0219,F,4.1,BO,LBst,BL,N,2.1,,,,,,,,
1983,31,B,198331B,60,treed,bog,treed bog,0,809,30,18,39,3,1.0986122887,U,1,0.046,3.5,0.0444,2,1,Peat,0.0233,F,4.4,BO,LBst,BL,N,2.1,,,,,,,,
1983,31,B,198331B,60,treed,bog,treed bog,0,810,48,12,54,4,1.3862943611,U,1,0.061,4.6,0.0582,2,1,Peat,0.0306,F,4.6,BO,LBst,BL,N,2.1,,,,,,,,
1983,31,B,198331B,60,treed,bog,treed bog,0,811,60,15,67.5,5,1.6094379124,U,1,0.065,9,0.0592,2,1,Peat,0.0311,F,4.7,BO,LBst,BL,N,2.1,,,,,,,,
1983,31,B,198331B,60,treed,bog,treed bog,0,812,75,16,83,6,1.7917594692,U,2,0.116,3.8,0.1116,3,1,Peat,0.0587,F,4.7,BO,LBst,BL,N,2.1,,,,,,,,
1983,31,B,198331B,60,treed,bog,treed bog,0,813,91,14,98,7,1.9459101491,U,2,0.177,10.6,0.1582,5,1,Peat,0.0832,F,4.7,BO,LBst,BL,N,2.1,,,,,,,,
1983,31,B,198331B,60,treed,bog,treed bog,0,814,105,15,112.5,8,2.0794415417,U,2,0.13,5.9,0.1223,5,1,Peat,0.0643,F,4.8,BO,LBst,BL,N,2.1,,,,,,,,
1983,31,B,198331B,60,treed,bog,treed bog,0,815,120,15,127.5,9,2.1972245773,U,2,0.13,7.4,0.1204,6,1,Peat,0.0633,F,5.3,BO,LBst,BL,N,2.1,,,,,,,,
1983,31,B,198331B,60,treed,bog,treed bog,0,816,135,15,142.5,10,2.302585093,U,2,0.152,10.7,0.1357,5,2,Peat,0.0714,F,5.3,BO,LBst,BL,N,2.1,,,,,,,,
1983,31,B,198331B,60,treed,bog,treed bog,0,817,150,15,157.5,11,2.3978952728,U,2,0.134,7.8,0.1235,5,6,Peat,0.065,F,5.3,BO,LBst,BL,N,2.1,,,,,,,,
1983,31,B,198331B,60,treed,bog,treed bog,0,818,165,15,172.5,12,2.4849066498,U,2,0.132,8.3,0.121,5,6,Peat,0.0636,F,5.3,BO,LBst,BL,N,2.1,,,,,,,,
1983,31,B,198331B,60,treed,bog,treed bog,0,819,180,15,187.5,13,2.5649493575,U,2,0.168,10.1,0.151,5,5,Peat,0.0794,F,5.6,BO,LBst,BL,N,2.1,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,1,1,0,6,3,1,0,U,1,0.029,3.3,0.028,1,1,Peat,0.0147,F,4.1,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,2,6,17,14.5,1,0,U,1,0.079,5.3,0.0748,2,1,Peat,0.0393,F,4.1,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,3,24,19,33.5,3,1.0986122887,F,1,0.042,4,0.0403,2,1,Peat,0.0212,F,4.1,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,4,43,17,51.5,4,1.3862943611,U,1,0.055,2.3,0.0537,2,1,Peat,0.0283,F,4.4,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,5,60,34,77,6,1.7917594692,U,1,0.059,3,0.0572,2,1,Peat,0.0301,F,4.7,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,6,94,14,101,7,1.9459101491,U,2,0.062,4.7,0.0591,3,1,Peat,0.0311,F,5.3,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,7,108,12,114,8,2.0794415417,U,2,0.048,4.8,0.0457,3,1,Peat,0.024,F,5.3,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,8,120,10,125,9,2.1972245773,U,2,0.051,4.2,0.0489,3,2,Peat,0.0257,F,5.3,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,9,130,40,150,11,2.3978952728,U,2,0.076,4.2,0.0728,5,6,Peat,0.0383,F,5.6,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,10,170,25,182.5,13,2.5649493575,U,2,0.092,4.7,0.0877,4,6,Peat,0.0461,F,5.7,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,11,195,15,202.5,14,2.6390573296,U,2,0.092,6,0.0865,6,6,Peat,0.0455,F,5.9,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,12,210,15,217.5,15,2.7080502011,U,2,0.096,6.7,0.0896,6,5,Peat,0.0471,F,6.8,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,13,225,15,232.5,16,2.7725887222,U,2,0.119,8.8,0.1085,6,6,Peat,0.0571,F,6.8,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,14,240,15,247.5,17,2.8332133441,U,2,0.105,8.8,0.0958,6,6,Peat,0.0504,F,6.8,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,15,255,13,261.5,18,2.8903717579,U,2,0.149,16.2,0.1249,7,6,Peat,0.0657,F,7,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,1,A,19841A,61,treed,bog,treed bog,0,16,268,13,274.5,19,2.9444389792,U,2,0.156,14.9,0.1328,7,6,Peat,0.0698,F,7,BO,HBs,BHc,N,-0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,1,136,3,17,11.5,1,0,U,1,0.073,3.6,0.0704,2,1,Peat,0.037,F,4.4,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,138,26,26,39,3,1.0986122887,F,1,0.073,3.7,0.0703,3,1,Peat,0.037,F,4.5,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,139,52,23,63.5,5,1.6094379124,U,2,0.074,2.5,0.0722,4,1,Peat,0.0379,F,4.4,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,140,75,13,81.5,6,1.7917594692,U,2,0.079,1.8,0.0776,5,1,Peat,0.0408,F,4.4,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,141,88,12,94,7,1.9459101491,U,2,0.088,1.9,0.0863,5,1,Peat,0.0454,F,4.5,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,142,100,15,107.5,8,2.0794415417,U,2,0.099,1.8,0.0972,4,1,Peat,0.0511,F,4.5,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,143,115,15,122.5,9,2.1972245773,U,2,0.099,1.6,0.0974,4,1,Peat,0.0512,F,4.5,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,144,130,15,137.5,10,2.302585093,U,2,0.092,1.3,0.0908,5,6,Peat,0.0477,F,4.5,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,145,145,15,152.5,11,2.3978952728,U,2,0.117,2,0.1147,5,1,Peat,0.0603,F,4.5,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,146,160,15,167.5,12,2.4849066498,U,2,0.112,1.8,0.11,5,1,Peat,0.0578,F,4.5,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,147,175,15,182.5,13,2.5649493575,U,2,0.128,1.8,0.1257,5,1,Peat,0.0661,F,4.5,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,148,190,15,197.5,14,2.6390573296,U,2,0.155,2.4,0.1513,5,3,Peat,0.0795,F,4.5,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,149,205,15,212.5,15,2.7080502011,U,2,0.151,3.2,0.1462,5,6,Peat,0.0769,F,4.5,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,150,220,15,227.5,16,2.7725887222,U,2,0.151,3.9,0.1451,5,6,Peat,0.0763,F,4.6,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,151,235,15,242.5,17,2.8332133441,U,2,0.134,3.8,0.1289,5,6,Peat,0.0678,F,4.6,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,152,250,15,257.5,18,2.8903717579,U,2,0.118,3.4,0.114,5,1,Peat,0.0599,F,4.5,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,153,265,15,272.5,19,2.9444389792,U,2,0.122,3.3,0.118,5,6,Peat,0.062,F,4.7,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,154,280,15,287.5,20,2.9957322736,U,2,0.138,2.6,0.1344,5,5,Peat,0.0707,F,4.7,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,155,295,13,301.5,21,3.0445224377,U,2,0.127,2.9,0.1233,5,5,Peat,0.0648,F,4.7,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,156,308,17,316.5,22,3.0910424534,U,2,0.123,2.4,0.12,5,5,Peat,0.0631,F,4.7,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,157,325,16,333,23,3.1354942159,U,2,0.134,3,0.13,6,5,Peat,0.0683,F,4.7,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,158,341,14,348,24,3.1780538303,U,2,0.136,8,0.1251,,8,Peat,0.0658,F,4.7,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,159,355,15,362.5,25,3.2188758249,U,2,0.128,11.2,0.1137,,8,Peat,0.0598,F,4.7,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,160,370,15,377.5,26,3.258096538,U,2,0.142,26.4,0.1045,,8,Peat,0.055,F,4.7,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,161,385,15,392.5,27,3.295836866,U,2,0.142,20.7,0.1126,,8,Peat,0.0592,F,5,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,162,400,13,406.5,28,3.3322045102,U,2,0.187,43.4,0.1058,,8,Peat,0.0557,F,5.6,BO,LBs,BMc,N,0.4,,,,,,,,
1984,9,,19849,62,treed,bog,treed bog,0,163,413,8,417,28,3.3322045102,U,2,0.291,63.3,0.1068,,8,Peat,0.0562,F,5.6,BO,LBs,BMc,N,0.4,,,,,,,,
1984,10,,198410,63,treed,bog,treed bog,1,165,0,7,3.5,1,0,U,1,0.076,3.8,0.0731,1,2,Peat,0.0384,F,4.1,BO,MBs,BMc,N,-0.2,,,,,,,,
1984,10,,198410,63,treed,bog,treed bog,0,166,7,18,16,2,0.6931471806,U,1,0.078,2.5,0.0761,2,2,Peat,0.04,F,4.3,BO,MBs,BMc,N,-0.2,,,,,,,,
1984,10,,198410,63,treed,bog,treed bog,0,167,25,25,37.5,3,1.0986122887,U,1,0.062,2.3,0.0606,2,2,Peat,0.0318,F,4.2,BO,MBs,BMc,N,-0.2,,,,,,,,
1984,10,,198410,63,treed,bog,treed bog,0,168,50,13,56.5,4,1.3862943611,U,2,0.093,4.8,0.0885,4,2,Peat,0.0466,F,4.5,BO,MBs,BMc,N,-0.2,,,,,,,,
1984,10,,198410,63,treed,bog,treed bog,0,169,63,17,71.5,5,1.6094379124,U,2,0.121,6,0.1137,5,3,Peat,0.0598,F,4.5,BO,MBs,BMc,N,-0.2,,,,,,,,
1984,10,,198410,63,treed,bog,treed bog,0,170,80,15,87.5,6,1.7917594692,U,2,0.139,7.2,0.129,5,6,Peat,0.0678,F,4.7,BO,MBs,BMc,N,-0.2,,,,,,,,
1984,10,,198410,63,treed,bog,treed bog,0,171,95,15,102.5,7,1.9459101491,U,2,0.132,5.3,0.125,5,6,Peat,0.0657,F,4.7,BO,MBs,BMc,N,-0.2,,,,,,,,
1984,10,,198410,63,treed,bog,treed bog,0,172,110,20,120,9,2.1972245773,U,2,0.145,5,0.1378,5,6,Peat,0.0724,F,4.7,BO,MBs,BMc,N,-0.2,,,,,,,,
1984,10,,198410,63,treed,bog,treed bog,0,173,130,15,137.5,10,2.302585093,U,2,0.152,5.4,0.1438,6,6,Peat,0.0756,F,4.7,BO,MBs,BMc,N,-0.2,,,,,,,,
1984,10,,198410,63,treed,bog,treed bog,0,174,145,15,152.5,11,2.3978952728,U,2,0.131,4.8,0.1247,5,6,Peat,0.0656,F,4.7,BO,MBs,BMc,N,-0.2,,,,,,,,
1984,10,,198410,63,treed,bog,treed bog,0,175,160,12,166,12,2.4849066498,U,2,0.144,5.3,0.1364,6,6,Peat,0.0717,F,5.3,BO,MBs,BMc,N,-0.2,,,,,,,,
1984,10,,198410,63,treed,bog,treed bog,0,183,170,16,178,12,2.4849066498,U,2,0.168,9.9,0.1514,8,5,Peat,0.0796,F,,BO,MBs,BMc,N,-0.2,,,,,,,,
1984,10,,198410,63,treed,bog,treed bog,0,176,172,13,178.5,12,2.4849066498,U,2,0.144,6.2,0.1351,6,6,Peat,0.071,F,5.3,BO,MBs,BMc,N,-0.2,,,,,,,,
